Scenario,Attribute,Process,Period,Region,Vintage,Timeslice,Pv
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2024,LA,2024,S03WD1P,0.765410666778106
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2024,LA,2024,S03WD1C,2.24675782953414
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2024,LA,2024,S03WD1B,0.348152266076238
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2024,LA,2024,S03WD1A,2.67893733352943
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2024,LA,2024,S02WD2Z,3.21218666501566
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2024,LA,2024,S02WD2P,1.91352666675132
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2024,LA,2024,S02WD2C,7.65410666713459
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2024,LA,2024,S02WD2B,0.403389291384138
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2024,LA,2024,S02WD2A,2.5381098129879
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2024,LA,2024,S02WD1Z,1.53707035789412
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2024,LA,2024,S02WD1P,0.201117047857479
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2024,LA,2024,S02WD1C,3.17939815399079
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2024,LA,2024,S02WD1A,0.423621638675439
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2024,LA,2024,S01WD2Z,4.8574138464682
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2024,LA,2024,S01WD2P,0.778261492616237
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2024,LA,2024,S01WD2C,4.23088012567724
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2024,LA,2024,S01WD2B,1.94296553853556
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2024,LA,2024,S01WD2A,3.49281090019072
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2024,LA,2024,S01WD1Z,1.83992948735537
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2024,LA,2024,S01WD1P,0.223865512260225
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2024,LA,2024,S01WD1C,1.20578093518108
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2024,LA,2024,S01WD1B,0.157770073177357
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2024,LA,2024,S01WD1A,1.40944871891326
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S04WD2Z,4.78381666694296
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S04WD2P,1.91352666675132
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S04WD2C,1.45958742387176
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S04WD2B,1.91352666675132
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S04WD2A,6.69734333369428
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S04WD1Z,1.27143612109712
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S04WD1P,0.765410666778106
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S04WD1C,3.06164266685384
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S04WD1B,0.0953632853768287
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S04WD1A,1.65823551857511
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S03WD2Z,4.8574138464682
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S03WD2P,1.94296553853556
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S03WD2C,5.83115608723079
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S03WD2B,1.94296553853556
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S03WD2A,6.07845386915884
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S03WD1Z,1.91352666675132
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S03WD1P,0.765410666778106
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S03WD1C,1.60446056578648
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S03WD1B,0.765410666778106
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S03WD1A,2.67893733352943
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S02WD2Z,4.78381666694296
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S02WD2P,1.91352666675132
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S02WD2C,7.65410666713459
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S02WD2A,3.95268504482386
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S02WD1Z,1.98712384627657
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S02WD1P,0.16505413271512
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S02WD1A,0.70878557614307
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S01WD2Z,1.16685036200705
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S01WD2P,1.31163584670893
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S01WD2C,7.77186215427154
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S01WD2B,0.791772587499069
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S01WD2A,2.61014736277619
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S01WD1Z,0.626179168030195
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S01WD1P,0.416333305337201
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S01WD1C,1.22941381648634
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S01WD1B,0.190131900489082
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2023,LA,2023,S01WD1A,2.10503024460274
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S04WD2Z,4.78381666694296
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S04WD2P,1.403590509451
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S04WD2C,6.61976742488202
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S04WD2B,0.671048245190539
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S04WD2A,5.78201306037378
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S04WD1Z,1.60034155784473
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S04WD1P,0.499980282354144
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S04WD1C,1.58084717910328
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S04WD1B,0.334216105925868
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S04WD1A,1.84610047513693
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S03WD2Z,4.8574138464682
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S03WD2P,1.94296553853556
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S03WD2C,4.91926645735297
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S03WD2B,0.986107556551586
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S03WD2A,6.80037938500376
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S03WD1Z,1.91352666675132
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S03WD1P,0.765410666778106
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S03WD1C,2.45223195554382
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S03WD1B,0.521806319191102
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S03WD1A,2.67893733352943
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S02WD2Z,3.90574561349419
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S02WD2P,1.91352666675132
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S02WD2C,3.3583983298016
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S02WD2B,0.36094786617734
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S02WD2A,3.53092326075686
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S02WD1Z,1.5695696760794
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S02WD1P,0.268166085299359
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S02WD1C,0.741244107978512
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S02WD1B,0.479736427884517
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S02WD1A,0.603250501329683
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S01WD2Z,3.32836701281644
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S01WD2P,1.06090490149884
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S01WD2C,3.67083438755642
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S01WD2B,0.881938982033519
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S01WD2A,4.36627964184013
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S01WD1Z,1.47228774548574
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S01WD1P,0.501991681583963
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S01WD1C,1.44940391378545
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S01WD1B,0.516021158399779
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AR_US_LA,2022,LA,2022,S01WD1A,1.72690195060087
fix_ts40,VAR_FIn,TRD_ELCC_DC_US_CA_US_OR,2020,OR,2020,S03WD2Z,3.29361639344885
fix_ts40,VAR_FIn,TRD_ELCC_DC_US_CA_US_OR,2020,OR,2020,S03WD2P,1.08097116506547
fix_ts40,VAR_FIn,TRD_ELCC_DC_US_CA_US_OR,2020,OR,2020,S03WD2C,5.26978622946556
fix_ts40,VAR_FIn,TRD_ELCC_DC_US_CA_US_OR,2020,OR,2020,S03WD2B,0.989743436115552
fix_ts40,VAR_FIn,TRD_ELCC_DC_US_CA_US_OR,2020,OR,2020,S03WD2A,4.61106295079332
fix_ts40,VAR_FIn,TRD_ELCC_DC_US_CA_US_OR,2020,OR,2020,S03WD1Z,1.29748524587753
fix_ts40,VAR_FIn,TRD_ELCC_DC_US_CA_US_OR,2020,OR,2020,S03WD1C,0.613805000731774
fix_ts40,VAR_FIn,TRD_ELCC_DC_US_CA_US_OR,2020,OR,2020,S03WD1B,0.259045276997837
fix_ts40,VAR_FIn,TRD_ELCC_DC_US_CA_US_OR,2020,OR,2020,S03WD1A,1.81647934428114
fix_ts40,VAR_FIn,TRD_ELCC_DC_US_CA_US_OR,2020,OR,2020,S02WD2Z,3.24371311473765
fix_ts40,VAR_FIn,TRD_ELCC_DC_US_CA_US_OR,2020,OR,2020,S02WD2A,3.71696901242856
fix_ts40,VAR_FIn,TRD_ELCC_DC_US_CA_US_OR,2020,OR,2020,S01WD2C,1.1383690422803
fix_ts40,VAR_FIn,TRD_ELCC_DC_US_CA_US_OR,2020,OR,2020,S01WD2A,2.99766765516872
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S04WD2P,1.20841542554024
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S04WD2B,1.71949856781364
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S04WD1Z,0.474952377048266
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S04WD1P,0.595919215049902
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S04WD1C,1.38707525668152
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S04WD1B,0.722766186623439
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S04WD1A,2.1140488736392
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S03WD2Z,0.0947651520422124
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S03WD2P,0.985721619085486
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S03WD2B,1.72586948666743
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S03WD2A,1.3436069947069
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S03WD1Z,3.51503864669046
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S03WD1P,1.43048716211395
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S03WD1B,0.693263775094483
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S03WD1A,1.99580155005127
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S02WD2Z,1.08801051068068
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S02WD2P,1.26371444795761
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S02WD2B,1.64028623892232
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S02WD1Z,1.63456595549634
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S02WD1P,0.651364275302983
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S02WD1B,1.83737977522727
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S02WD1A,2.3124004619003
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S01WD2Z,1.12340990055671
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S01WD2P,1.07905389217022
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S01WD2B,1.37814172880854
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S01WD2A,0.86989410861824
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S01WD1Z,1.26072851963231
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S01WD1P,0.684777039117389
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S01WD1C,2.03868641342545
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S01WD1B,1.51577898912077
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2050,WV,2050,S01WD1A,1.50497342586084
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2045,WV,2045,S04WD2B,2.89856484198212
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2045,WV,2045,S04WD1P,1.07628225986209
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2045,WV,2045,S04WD1B,1.20595742020834
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2045,WV,2045,S03WD2P,2.29944277932542
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2045,WV,2045,S03WD2B,3.12869554882966
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2045,WV,2045,S03WD1P,0.921229840207764
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2045,WV,2045,S03WD1B,1.19587869034298
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2045,WV,2045,S02WD2B,2.90294555639932
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2045,WV,2045,S02WD1P,1.1699249828714
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2022,FL,2022,S01WD1A,1.79491744795558
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S04WD2Z,3.33341811760605
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S04WD2P,1.3333672470244
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S04WD2C,5.3334689881877
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2045,WV,2045,S02WD1B,1.27529585262392
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S04WD2B,1.3333672470244
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S04WD2A,4.66678536463045
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S04WD1Z,1.3333672470244
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S04WD1P,0.533346898863817
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2045,WV,2045,S01WD2P,2.36790346942294
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S04WD1C,2.13338759527508
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S04WD1B,0.533346898863817
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S04WD1A,1.86671414588822
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S03WD2Z,3.38470147328509
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2045,WV,2045,S01WD2B,2.60817338936173
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S03WD2P,1.353880589278
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S03WD2C,5.41552235720209
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S03WD2B,1.353880589278
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S03WD2A,4.73858206256309
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2045,WV,2045,S01WD1Z,2.43758172669571
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S03WD1Z,1.3333672470244
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S03WD1P,0.533346898863817
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S03WD1C,2.13338759527508
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S03WD1B,0.533346898863817
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2045,WV,2045,S01WD1P,0.936032217268543
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S03WD1A,1.86671414588822
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S02WD2Z,3.33341811760605
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S02WD2P,1.3333672470244
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S02WD2C,5.3334689881877
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S02WD2B,1.3333672470244
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2045,WV,2045,S01WD1B,1.00475915683241
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S02WD2A,4.66678536463045
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S02WD1Z,1.38465060270344
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S02WD1P,0.553860241117414
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S02WD1C,2.21544096428947
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2045,WV,2045,S01WD1A,3.14603131728755
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S02WD1B,0.553860241117414
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S02WD1A,1.93851084382086
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S01WD2Z,3.38470147328509
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S01WD2P,1.353880589278
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S01WD2C,5.41552235720209
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S01WD2B,1.353880589278
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S01WD2A,4.73858206256309
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S01WD1Z,1.28208389143545
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S01WD1P,0.512833556520125
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S01WD1C,2.05133422626069
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2040,WV,2040,S04WD1A,3.35884534150773
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S01WD1B,0.512833556520125
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2040,WV,2040,S02WD1A,1.57981160785293
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2035,WV,2035,S04WD2C,5.19212282052991
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2030,WV,2030,S04WD2Z,2.07959535283309
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2030,WV,2030,S04WD2A,3.90928548310336
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2030,WV,2030,S04WD1Z,1.2518278642031
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2030,WV,2030,S04WD1P,0.430192791526234
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2030,WV,2030,S03WD2Z,8.71715588106742
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2030,WV,2030,S03WD2P,3.06011692246528
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2030,WV,2030,S03WD2C,8.24440425930825
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2030,WV,2030,S03WD1Z,3.40088360830562
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2030,WV,2030,S03WD1P,1.0691886263237
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2030,WV,2030,S03WD1C,3.80185065569222
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2030,WV,2030,S03WD1A,1.38421181991899
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2030,WV,2030,S02WD2Z,6.99541654036258
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2030,WV,2030,S02WD1C,1.5585606013751
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2030,WV,2030,S02WD1A,2.28045154979568
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2030,WV,2030,S01WD2Z,4.93520722726792
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2030,WV,2030,S01WD2P,0.54662801758775
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2030,WV,2030,S01WD2A,3.0533982859504
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2030,WV,2030,S01WD1Z,1.08324486066955
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2030,WV,2030,S01WD1P,0.420391381100307
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2030,WV,2030,S01WD1C,1.28836995705829
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2030,WV,2030,S01WD1B,0.447250197848422
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2030,WV,2030,S01WD1A,1.12403205050559
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2025,WV,2025,S04WD2Z,5.47622489526112
fix_ts40,VAR_FIn,TRD_ELCC_AC_US_VA_US_WV,2025,WV,2025,S04WD2P,0.319587208937224
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_AL_US_FL,2021,FL,2021,S01WD1A,1.79491744795558
